bin,incident date,record type description,check2 description,fatality,injury,borough,postcode,latitude,longitude,community board,council district,bbl,census tract (2020),neighborhood tabulation area (nta) (2020),permit_count,unique_job_types,unique_work_types,residential_any,temperature,rainfall,wind_speed
5095820.0,12/1/2025,Incident,Worker Fell,0,1,Staten Island,10310.0,40.634462,-74.118439,501.0,49.0,5001960001.0,13301.0,SI0104,2.0,2.0,2.0,0.0,3.7,0.0,23.7
3332221.0,7/10/2024,Accident,Other Construction Related,0,1,Brooklyn,11231.0,40.676375,-74.006861,306.0,38.0,3005380001.0,85.0,BK0601,13.0,13.0,13.0,1.0,26.7,0.1,39.8
1091692.0,6/7/2024,Accident,Worker Fell,0,1,Manhattan,10034.0,40.863178,-73.917911,112.0,10.0,1022030009.0,299.0,MN1203,4.0,4.0,4.0,1.0,22.4,1.2,18.9
3429688.0,10/3/2024,Incident,Mechanical Construction Equipment,0,0,Brooklyn,11231.0,40.680445,-73.988802,306.0,39.0,3004310012.0,75.0,BK0601,1.0,1.0,1.0,1.0,17.9,0.0,15.9
4624163.0,8/2/2024,Accident,Worker Fell,0,1,Queens,11354.0,40.755575,-73.836625,407.0,20.0,4050667508.0,871.0,QN0707,11.0,11.0,11.0,1.0,26.1,4.0,24.4
3224608.0,12/18/2025,Incident,Scaffold/Shoring Installations,0,0,Brooklyn,11236.0,40.639423,-73.90724,318.0,46.0,3080090001.0,964.0,BK1803,1.0,1.0,1.0,1.0,3.0,0.0,14.7
1022581.0,8/30/2024,Accident,Worker Fell,0,1,Manhattan,10036.0,40.756628,-73.986287,105.0,3.0,1009950001.0,119.0,MN0502,73.0,73.0,73.0,0.0,20.7,3.9,18.1
3038668.0,5/23/2024,Accident,Other Construction Related,0,1,Brooklyn,11233.0,40.675235,-73.904872,316.0,37.0,3014370046.0,36502.0,BK1601,2.0,2.0,2.0,0.0,22.0,3.2,15.9
1052455.0,12/23/2024,Incident,Scaffold/Shoring Installations,0,0,Manhattan,10029.0,40.794223,-73.942732,111.0,8.0,1016607503.0,180.0,MN1102,1.0,1.0,1.0,0.0,-9.6,0.0,8.1
2097318.0,11/4/2025,Accident,Worker Fell,0,1,Bronx,10468.0,40.871842,-73.893573,207.0,11.0,2032470001.0,409.0,BX0702,10.0,10.0,10.0,0.0,10.9,0.0,24.3
2004136.0,1/14/2026,Accident,Struck By,1,0,Queens,10014.0,40.883215745616475,-74.02833443651781,105.0,2.0,3021340001.0,13501.0,MN0502,32.0,2.0,7.0,0.0,24.12654819235336,0.638519499849268,4.898860450975372
3141273.0,12/23/2025,Accident,Material Failure (Fell),0,1,Brooklyn,11219.0,40.629401,-73.999481,312.0,44.0,3057180016.0,192.0,BK1202,6.0,6.0,6.0,0.0,2.8,2.9,16.0
4548919.0,7/22/2024,Incident,Other Construction Related,0,0,Queens,11368.0,40.753055,-73.871634,403.0,21.0,4017370058.0,37502.0,QN0303,6.0,6.0,6.0,0.0,24.9,4.3,21.7
1015242.0,9/4/2025,Accident,Worker Fell,0,1,Manhattan,10018.0,40.751394,-73.986635,105.0,4.0,1008120045.0,109.0,MN0502,11.0,11.0,11.0,0.0,20.9,4.2,20.4
1026951.0,9/8/2025,Accident,Worker Fell,0,1,Manhattan,10036.0,40.76317,-73.996596,104.0,3.0,1010740063.0,12901.0,MN0402,6.0,6.0,6.0,0.0,17.6,0.0,9.1
3429697.0,9/10/2025,Accident,Other Construction Related,0,1,Brooklyn,11231.0,40.679847,-73.989613,306.0,39.0,3004380007.0,75.0,BK0601,22.0,22.0,22.0,0.0,18.3,6.1,15.2
2130518.0,10/9/2025,Incident,Scaffold/Shoring Installations,0,0,Bronx,10463.0,40.879381,-73.908648,208.0,11.0,2057110045.0,289.0,BX0802,5.0,5.0,5.0,1.0,11.9,0.0,15.5
4436573.0,2/22/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.743502,-73.95808,402.0,26.0,4000170001.0,101.0,QN0201,2.0,2.0,2.0,0.0,1.0,0.3,21.9
1016920.0,1/6/2026,Accident,Other Construction Related,0,1,Manhattan,10016.0,40.744483,-73.985337,105.0,2.0,1008580058.0,74.0,MN0501,18.0,18.0,18.0,0.0,1.0,0.6,7.5
1085735.0,7/11/2024,Accident,Other Construction Related,0,1,Manhattan,10017.0,40.754162,-73.976557,105.0,4.0,1012809010.0,92.0,MN0604,365.0,365.0,365.0,0.0,27.5,3.5,29.3
1083719.0,10/12/2025,Incident,Material Failure (Fell),0,0,Manhattan,10105.0,40.762605,-73.97846,105.0,6.0,1010070029.0,137.0,MN0502,281.0,281.0,281.0,0.0,13.9,14.2,24.7
3116905.0,6/6/2024,Incident,Other Construction Related,0,0,Brooklyn,11226.0,40.651471,-73.95386,317.0,40.0,3050900035.0,822.0,BK1701,1.0,1.0,1.0,1.0,22.7,27.8,39.9
1091783.0,5/10/2024,Accident,Worker Fell,0,1,Manhattan,10022.0,40.75973,-73.970303,105.0,4.0,1013100014.0,100.0,MN0604,19.0,19.0,19.0,0.0,10.6,12.5,20.6
3428561.0,6/4/2024,Accident,Worker Fell,0,1,Brooklyn,11216.0,40.680609,-73.952845,303.0,36.0,3018420015.0,245.0,BK0301,15.0,15.0,15.0,0.0,19.5,0.0,19.2
3426198.0,7/2/2024,Accident,Other Construction Related,0,1,Brooklyn,11224.0,40.579868,-73.973025,313.0,48.0,3072737501.0,354.0,BK1302,42.0,42.0,42.0,1.0,21.8,0.0,18.9
1091781.0,6/23/2025,Accident,Worker Fell,0,1,Manhattan,10036.0,40.757978,-73.979783,105.0,4.0,1012630055.0,96.0,MN0502,27.0,27.0,27.0,0.0,32.2,0.0,9.4
3173506.0,4/11/2024,Incident,Other Construction Related,0,0,Brooklyn,11230.0,40.613915,-73.973963,312.0,44.0,3065830001.0,440.0,BK1204,4.0,4.0,4.0,1.0,10.9,7.9,36.6
2805203.0,2/6/2025,Incident,Scaffold/Shoring Installations,0,0,Bronx,10451.0,40.820236,-73.929612,204.0,8.0,,6301.0,BX0401,9.0,9.0,9.0,1.0,0.8,9.6,13.2
1084771.0,1/2/2025,Accident,Worker Fell,1,0,Manhattan,10022.0,40.756648,-73.974358,105.0,4.0,1013047501.0,100.0,MN0604,138.0,138.0,138.0,1.0,1.9,0.0,24.8
1084771.0,8/22/2025,Accident,Material Failure (Fell),1,1,Staten Island,11212.0,40.764639384904,-74.05966238453064,105.0,4.0,3030500036.0,1502.0,BK1602,15.0,2.0,4.0,0.0,3.6283541411019886,0.09916151834616609,22.126413652551133
1080352.0,1/28/2025,Accident,Other Construction Related,0,1,Manhattan,10018.0,40.757406,-74.000787,104.0,3.0,1007080065.0,9903.0,MN0401,24.0,24.0,24.0,0.0,0.7,0.0,23.3
2001079.0,2/12/2025,Accident,Excavation/Soil Work,1,0,Bronx,10451.0,40.816046,-73.931166,201.0,8.0,2023490046.0,6301.0,BX0401,4.0,4.0,4.0,1.0,-0.4,4.6,13.9
3430062.0,12/1/2025,Accident,Material Failure (Fell),0,1,Brooklyn,11217.0,40.686441,-73.979498,302.0,33.0,3001740001.0,39.0,BK0202,3.0,3.0,3.0,0.0,3.5,0.0,19.2
3429585.0,6/21/2024,Accident,Material Failure (Fell),1,0,Staten Island,11106.0,40.76520402947208,-73.78063217922386,104.0,4.0,3059680052.0,225.0,BX0102,33.0,6.0,7.0,0.0,11.595911701004836,1.8498178094708078,12.567213657400922
4624423.0,5/17/2024,Incident,Other Construction Related,0,0,Queens,11101.0,40.74817,-73.938805,402.0,26.0,4002650013.0,1902.0,QN0201,34.0,34.0,34.0,0.0,17.4,0.0,19.0
1085486.0,9/11/2025,Incident,Material Failure (Fell),0,0,Manhattan,10282.0,40.71793,-74.014523,101.0,1.0,1000160210.0,31703.0,MN0101,15.0,15.0,15.0,1.0,21.1,0.0,13.6
3429633.0,6/11/2024,Accident,Worker Fell,0,1,Brooklyn,11217.0,40.679223,-73.981829,306.0,39.0,3004200037.0,11901.0,BK0601,30.0,30.0,30.0,1.0,18.4,1.8,12.7
2130818.0,1/21/2026,Accident,Other Construction Related,0,1,Bronx,10452.0,40.838458,-73.920338,204.0,16.0,2028550051.0,219.0,BX0403,7.0,7.0,7.0,0.0,-6.8,0.0,17.9
4624066.0,9/20/2024,Accident,Other Construction Related,0,1,Queens,11101.0,40.739918,-73.947213,402.0,26.0,4000680038.0,104.0,QN0201,4.0,4.0,4.0,0.0,22.3,0.0,19.2
1087239.0,8/22/2025,Accident,Worker Fell,0,1,Manhattan,10282.0,40.713846,-74.013812,101.0,1.0,1000160260.0,31703.0,MN0101,83.0,83.0,83.0,0.0,20.9,0.0,13.3
3429286.0,8/12/2024,Accident,Worker Fell,0,1,Brooklyn,11215.0,40.669079,-73.98637,306.0,39.0,3010110005.0,139.0,BK0602,32.0,32.0,32.0,0.0,22.2,0.3,21.5
2008433.0,9/25/2025,Accident,Worker Fell,0,1,Bronx,10452.0,40.845745,-73.917105,205.0,14.0,2028650134.0,217.0,BX0501,5.0,5.0,5.0,0.0,21.8,28.9,15.8
1091775.0,6/13/2024,Accident,Other Construction Related,0,1,Manhattan,10003.0,40.732953,-73.993635,102.0,2.0,1005687501.0,61.0,MN0202,4.0,4.0,4.0,1.0,21.8,0.0,31.2
1035455.0,3/8/2024,Accident,Worker Fell,0,1,Manhattan,10022.0,40.757519,-73.975827,105.0,4.0,1012850021.0,102.0,MN0502,195.0,195.0,195.0,0.0,5.8,0.0,21.3
3107741.0,8/14/2024,Accident,Worker Fell,0,1,Brooklyn,11226.0,40.655503,-73.948826,309.0,40.0,3048280021.0,804.0,BK0902,2.0,2.0,2.0,0.0,23.3,0.2,16.2
5146739.0,12/1/2025,Incident,Other Construction Related,0,0,Staten Island,10303.0,40.632269,-74.151134,501.0,49.0,5011610012.0,239.0,SI0107,1.0,1.0,1.0,0.0,3.1,0.0,19.2
4112161.0,2/15/2024,Accident,Worker Fell,0,1,Queens,11354.0,40.764459,-73.828892,407.0,20.0,4049600027.0,869.0,QN0707,1.0,1.0,1.0,0.0,-1.0,0.5,23.1
3429754.0,4/24/2025,Accident,Mechanical Construction Equipment,0,1,Brooklyn,11219.0,40.644423,-73.995579,312.0,38.0,,110.0,BK1201,1.0,1.0,1.0,1.0,17.0,0.0,23.6
1091010.0,10/18/2025,Accident,Other Construction Related,0,1,Manhattan,10017.0,40.755641,-73.975109,105.0,4.0,1012830021.0,94.0,MN0502,92.0,92.0,92.0,0.0,11.1,0.0,6.5
3429468.0,7/7/2025,Accident,Worker Fell,0,1,Brooklyn,11219.0,40.625344,-73.995029,311.0,43.0,,250.0,BK1101,12.0,12.0,12.0,1.0,25.6,1.3,24.2
1037551.0,5/28/2025,Incident,Material Failure (Fell),0,0,Manhattan,10017.0,40.750288,-73.973288,106.0,4.0,1013160012.0,88.0,MN0603,53.0,53.0,53.0,0.0,15.6,11.5,11.5
3425801.0,11/10/2024,Incident,Other Construction Related,0,0,Brooklyn,11206.0,40.695235,-73.943945,303.0,36.0,3017567501.0,25901.0,BK0301,2.0,2.0,2.0,1.0,9.6,0.8,24.3
1027073.0,3/24/2025,Accident,Other Construction Related,0,1,Manhattan,10019.0,40.769614,-73.989722,104.0,6.0,1010867501.0,13502.0,MN0402,24.0,24.0,24.0,0.0,6.9,13.0,15.4
3428579.0,8/22/2024,Accident,Excavation/Soil Work,0,1,Brooklyn,11212.0,40.656983,-73.90555,316.0,42.0,3036280009.0,920.0,BK1602,2.0,2.0,2.0,1.0,19.2,0.0,19.4
1013637.0,1/16/2025,Accident,Worker Fell,0,1,Manhattan,10018.0,40.755237,-73.992864,104.0,3.0,1007620011.0,115.0,MN0402,30.0,30.0,30.0,1.0,-3.2,0.3,10.7
1080352.0,11/23/2024,Accident,Scaffold/Shoring Installations,0,1,Manhattan,10018.0,40.757406,-74.000787,104.0,3.0,1007080065.0,9903.0,MN0401,24.0,24.0,24.0,0.0,5.7,1.4,25.4
3153886.0,4/29/2024,Accident,Worker Fell,0,1,Brooklyn,11209.0,40.62316,-74.040648,310.0,47.0,3060580012.0,50.0,BK1001,9.0,9.0,9.0,0.0,18.4,0.6,21.0
3429699.0,3/10/2025,Accident,Other Construction Related,0,1,Brooklyn,11223.0,40.59089,-73.981194,313.0,47.0,,382.0,BK1301,4.0,4.0,4.0,1.0,8.7,0.0,19.2
3428561.0,1/15/2026,Accident,Material Failure (Fell),1,0,Bronx,11203.0,40.66108615492951,-73.78160361344167,308.0,12.0,3013730034.0,17102.0,BK0102,27.0,9.0,8.0,0.0,22.37359986218596,10.144366386239001,28.850575730143056
1028235.0,2/24/2025,Accident,Other Construction Related,1,0,Brooklyn,11367.0,40.87500147746801,-74.22082802021706,104.0,42.0,3020960055.0,372.0,BK0203,22.0,7.0,5.0,0.0,17.28175079986983,10.623207933104524,18.17450833501809
3029573.0,10/30/2025,Accident,Worker Fell,0,1,Brooklyn,11238.0,40.672751,-73.960832,308.0,35.0,3011780007.0,217.0,BK0802,1.0,1.0,1.0,1.0,14.4,39.9,35.3
1063702.0,2/11/2025,Accident,Worker Fell,1,2,Bronx,10038.0,40.80487365198743,-74.22809536903254,105.0,5.0,1013110013.0,104.0,MN0101,11.0,7.0,2.0,1.0,19.555598498028314,0.32327467220895423,19.39166024754004
3429802.0,9/13/2024,Accident,Worker Fell,0,1,Brooklyn,11231.0,40.677701,-73.995158,306.0,39.0,3004640051.0,77.0,BK0601,2.0,2.0,2.0,0.0,20.0,0.0,15.6
2000140.0,9/20/2024,Accident,Worker Fell,0,1,Bronx,10454.0,40.805639,-73.924596,201.0,8.0,2022780001.0,1902.0,BX0101,3.0,3.0,3.0,0.0,21.8,0.3,19.1
3063188.0,1/15/2026,Incident,Other Construction Related,0,0,Brooklyn,11211.0,40.709647,-73.95465,301.0,34.0,3024230001.0,527.0,BK0102,8.0,8.0,8.0,0.0,2.7,0.1,20.6
1036068.0,9/5/2024,Accident,Worker Fell,0,1,Manhattan,10022.0,40.762123,-73.970389,105.0,4.0,1012930037.0,11202.0,MN0502,28.0,28.0,28.0,1.0,19.6,0.0,17.2
1012364.0,3/29/2024,Incident,Other Construction Related,0,0,Manhattan,10011.0,40.749087,-74.005396,104.0,3.0,1006960001.0,9901.0,MN0401,19.0,19.0,19.0,1.0,7.4,0.4,34.5
1037551.0,9/30/2025,Accident,Worker Fell,0,1,Manhattan,10017.0,40.750288,-73.973288,106.0,4.0,1013160012.0,88.0,MN0603,53.0,53.0,53.0,0.0,20.5,0.0,10.8
3429595.0,3/3/2025,Accident,Material Failure (Fell),0,1,Brooklyn,11217.0,40.689356,-73.978567,302.0,35.0,3020950026.0,33.0,BK0203,27.0,27.0,27.0,1.0,-1.4,0.0,14.8
4003495.0,10/30/2024,Accident,Material Failure (Fell),0,1,Queens,11101.0,40.747075,-73.939149,402.0,26.0,4002660027.0,1902.0,QN0201,10.0,10.0,10.0,0.0,17.2,0.1,14.4
3219565.0,10/2/2025,Incident,Other Construction Related,0,0,Brooklyn,11234.0,40.619036,-73.932965,318.0,46.0,3078660044.0,650.0,BK1801,4.0,4.0,4.0,0.0,14.8,0.0,13.8
4005002.0,7/21/2025,Accident,Worker Fell,0,1,Queens,11101.0,40.752027,-73.939299,401.0,26.0,4004140023.0,3301.0,QN0105,10.0,10.0,10.0,1.0,27.2,0.0,17.1
3430082.0,9/22/2025,Incident,Scaffold/Shoring Installations,0,0,Brooklyn,11217.0,40.689285,-73.979418,302.0,35.0,3020950010.0,33.0,BK0203,,,,,17.8,0.0,12.7
2130573.0,3/30/2024,Notification,Other Construction Related,0,0,Bronx,10473.0,40.822884,-73.857564,209.0,18.0,2036720030.0,16.0,BX0902,7.0,7.0,7.0,1.0,8.0,0.0,24.9
3113941.0,2/18/2025,Accident,Material Failure (Fell),0,2,Brooklyn,11210.0,40.634019,-73.947574,317.0,45.0,3050050007.0,78602.0,BK1702,3.0,3.0,3.0,1.0,-4.9,0.0,20.9
4623962.0,1/8/2024,Accident,Worker Fell,0,1,Queens,11432.0,40.707847,-73.800871,412.0,24.0,4097640063.0,44602.0,QN1201,,,,,1.5,0.0,18.6
3017393.0,8/12/2024,Incident,Other Construction Related,0,0,Brooklyn,11215.0,40.660872,-73.991137,307.0,39.0,3008910034.0,145.0,BK0702,24.0,24.0,24.0,1.0,22.2,0.3,21.5
1091747.0,6/10/2025,Accident,Worker Fell,0,1,Manhattan,10027.0,40.814265,-73.947219,110.0,9.0,1019370065.0,226.0,MN1002,6.0,6.0,6.0,1.0,20.0,18.0,12.3
4620885.0,8/29/2024,Notification,Other Construction Related,0,1,Queens,11101.0,40.747551,-73.94113,402.0,26.0,4002670021.0,1902.0,QN0201,2.0,2.0,2.0,0.0,23.5,5.2,18.6
4004536.0,12/21/2024,Incident,Other Construction Related,0,0,Queens,11101.0,40.758831,-73.93938,401.0,26.0,4003630001.0,43.0,QN0105,3.0,3.0,3.0,0.0,-2.5,3.7,19.7
1050357.0,1/30/2024,Accident,Material Failure (Fell),0,1,Manhattan,10075.0,40.772632,-73.952462,108.0,5.0,1015590001.0,13603.0,MN0803,1.0,1.0,1.0,1.0,0.3,0.0,13.1
3429697.0,12/19/2025,Incident,Material Failure (Fell),0,0,Brooklyn,11231.0,40.679847,-73.989613,306.0,39.0,3004380007.0,75.0,BK0601,22.0,22.0,22.0,0.0,9.5,26.1,43.0
3007353.0,1/16/2024,Accident,Worker Fell,0,1,Brooklyn,11215.0,40.678027,-73.986657,306.0,39.0,3004400001.0,11901.0,BK0601,1.0,1.0,1.0,1.0,-2.4,10.0,24.8
4620885.0,4/26/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.747551,-73.94113,402.0,26.0,4002670021.0,1902.0,QN0201,2.0,2.0,2.0,0.0,8.0,0.0,18.6
2129656.0,4/12/2024,Accident,Worker Fell,0,1,Bronx,10458.0,40.859417,-73.891128,206.0,15.0,2030427501.0,387.0,BX0603,35.0,35.0,35.0,1.0,15.1,15.3,35.7
4623245.0,3/19/2024,Accident,Worker Fell,0,1,Queens,11691.0,40.596108,-73.767699,414.0,31.0,4158250007.0,992.0,QN1401,13.0,13.0,13.0,1.0,3.7,0.4,28.2
3816613.0,6/14/2024,Accident,Mechanical Construction Equipment,0,1,Brooklyn,11212.0,40.671537,-73.907191,316.0,37.0,3036920001.0,908.0,BK1602,,,,,22.5,9.1,20.0
4080417.0,2/11/2024,Incident,Other Construction Related,0,0,Queens,11385.0,40.708158,-73.904619,405.0,30.0,4033740037.0,593.0,QN0502,12.0,12.0,12.0,,6.8,0.0,14.8
3429227.0,7/16/2024,Accident,Worker Fell,0,1,Brooklyn,11222.0,40.735668,-73.957396,301.0,33.0,3024870017.0,56301.0,BK0101,15.0,15.0,15.0,1.0,29.0,6.2,28.6
2130961.0,4/28/2025,Accident,Struck By,1,0,Queens,11201.0,40.89302470708706,-74.19156679860446,105.0,44.0,1022030009.0,211.0,MN0604,27.0,2.0,9.0,1.0,15.626307029671693,0.015723788217530073,30.46133646432265
1079205.0,1/9/2025,Incident,Mechanical Construction Equipment,0,0,Manhattan,10027.0,40.810179,-73.963608,109.0,7.0,1019890001.0,205.0,MN0901,8.0,8.0,8.0,0.0,-4.1,0.0,31.1
1052455.0,8/1/2024,Accident,Worker Fell,0,1,Manhattan,10029.0,40.794223,-73.942732,111.0,8.0,1016607503.0,180.0,MN1102,1.0,1.0,1.0,0.0,27.4,0.2,20.6
3330085.0,4/2/2025,Accident,Worker Fell,0,1,Brooklyn,11222.0,40.726245,-73.958095,301.0,33.0,3025890001.0,561.0,BK0101,2.0,2.0,2.0,0.0,4.7,0.0,14.9
2011940.0,1/3/2024,Accident,Other Construction Related,1,0,Staten Island,10010.0,40.803469435108894,-74.18963448832528,102.0,5.0,4002940106.0,201.0,MN0701,19.0,1.0,4.0,1.0,16.745847542815014,3.386832911591526,18.828205243132093
1091789.0,4/23/2025,Accident,Worker Fell,0,1,Manhattan,10036.0,40.765045,-73.996552,104.0,3.0,1010950011.0,12902.0,MN0402,14.0,14.0,14.0,0.0,17.0,0.0,14.7
3429317.0,5/10/2025,Accident,Other Construction Related,0,1,Brooklyn,11201.0,40.689889,-73.979937,302.0,35.0,3020860034.0,3101.0,BK0203,15.0,15.0,15.0,0.0,15.4,0.0,23.0
1008832.0,2/27/2024,Incident,Scaffold/Shoring Installations,0,0,Manhattan,10003.0,40.730785,-73.995486,102.0,2.0,1005480001.0,59.0,MN0202,20.0,20.0,20.0,1.0,7.7,3.8,26.1
3124401.0,5/1/2025,Incident,Excavation/Soil Work,0,0,Brooklyn,11218.0,40.647848,-73.972515,312.0,40.0,3053310006.0,50402.0,BK1203,1.0,1.0,1.0,1.0,15.1,0.0,14.4
2003566.0,9/19/2024,Accident,Worker Fell,1,1,Manhattan,10473.0,40.69811084709997,-73.92948904568784,107.0,4.0,1007050001.0,871.0,MN1203,41.0,3.0,2.0,1.0,-0.8886789191729498,0.16126223758880717,9.311746845436303
3058177.0,9/9/2024,Accident,Material Failure (Fell),0,1,Brooklyn,11205.0,40.693625,-73.969939,302.0,35.0,3020460084.0,187.0,BK0203,6.0,6.0,6.0,0.0,18.6,0.0,21.2
3429584.0,1/27/2026,Incident,Other Construction Related,0,1,Brooklyn,11217.0,40.680192,-73.98609,306.0,39.0,3004260001.0,11901.0,BK0601,1.0,1.0,1.0,1.0,-9.5,0.1,21.9
1091781.0,3/28/2024,Accident,Material Failure (Fell),0,1,Manhattan,10036.0,40.757978,-73.979783,105.0,4.0,1012630055.0,96.0,MN0502,27.0,27.0,27.0,0.0,8.3,21.1,18.9
3429584.0,4/17/2025,Accident,Other Construction Related,0,1,Brooklyn,11217.0,40.680192,-73.98609,306.0,39.0,3004260001.0,11901.0,BK0601,1.0,1.0,1.0,1.0,10.0,0.0,14.9
4541230.0,7/18/2025,Accident,Worker Fell,1,0,Queens,11414.0,40.671837,-73.856675,410.0,32.0,4113580001.0,6202.0,QN1003,5.0,5.0,5.0,0.0,26.9,0.0,16.9
1091791.0,8/6/2024,Accident,Other Construction Related,0,1,Manhattan,10029.0,40.793971,-73.942403,111.0,8.0,1016607503.0,180.0,MN1102,5.0,5.0,5.0,0.0,25.5,39.4,15.5
3000605.0,10/24/2025,Incident,Material Failure (Fell),0,0,Brooklyn,11201.0,40.688896,-73.989969,302.0,33.0,3001750001.0,43.0,BK0202,45.0,45.0,45.0,0.0,10.6,0.1,12.7
1061356.0,7/30/2024,Accident,Worker Fell,0,1,Manhattan,10027.0,40.812239,-73.954005,109.0,7.0,1019660077.0,20901.0,MN0901,4.0,4.0,4.0,1.0,25.8,0.1,32.1
3109443.0,3/30/2024,Accident,Material Failure (Fell),1,2,Brooklyn,10036.0,40.59894629864567,-73.98784668977278,303.0,36.0,2028650160.0,213.0,BK0203,40.0,1.0,7.0,0.0,4.34983142538953,1.6688435990990385,7.871994178746355
3032103.0,10/1/2024,Incident,Other Construction Related,0,0,Brooklyn,11213.0,40.671546,-73.940901,308.0,35.0,3012510066.0,339.0,BK0802,3.0,3.0,3.0,0.0,17.6,0.0,18.0
1088749.0,6/28/2024,Accident,Other Construction Related,0,1,Manhattan,10010.0,40.74078,-73.987741,105.0,2.0,1008530002.0,56.0,MN0501,264.0,264.0,264.0,0.0,20.2,0.0,21.6
1001004.0,12/17/2025,Accident,Worker Fell,0,1,Manhattan,10005.0,40.705914,-74.008609,101.0,1.0,1000400003.0,7.0,MN0101,118.0,118.0,118.0,0.0,-0.6,0.0,14.5
2013946.0,1/12/2026,Incident,Material Failure (Fell),0,0,Bronx,10453.0,40.853406,-73.906244,205.0,14.0,2031780001.0,241.0,BX0502,1.0,1.0,1.0,0.0,1.4,0.0,23.9
3428817.0,1/19/2024,Accident,Worker Fell,0,1,Brooklyn,11207.0,40.676365,-73.888452,305.0,37.0,3039647501.0,1198.0,BK0502,14.0,14.0,14.0,1.0,-2.2,3.0,18.7
3429286.0,1/21/2025,Accident,Worker Fell,0,1,Brooklyn,11215.0,40.668878,-73.985722,306.0,39.0,3010110005.0,139.0,BK0602,32.0,32.0,32.0,0.0,-10.7,0.5,11.9
4031397.0,11/13/2025,Accident,Worker Fell,0,1,Queens,11377.0,40.741858,-73.907397,402.0,26.0,4013340001.0,249.0,QN0203,6.0,6.0,6.0,0.0,7.4,1.1,19.5
4624117.0,3/26/2024,Accident,Other Construction Related,0,1,Queens,11435.0,40.698786,-73.805464,412.0,27.0,4099990001.0,208.0,QN1201,4.0,4.0,4.0,1.0,5.4,0.0,22.4
3099358.0,7/3/2025,Incident,Worker Fell,0,1,Brooklyn,11212.0,40.661748,-73.927833,317.0,41.0,3045940064.0,882.0,BK1704,4.0,4.0,4.0,1.0,26.0,0.0,14.0
1091010.0,10/17/2024,Accident,Other Construction Related,0,1,Manhattan,10017.0,40.755641,-73.975109,105.0,4.0,1012830021.0,94.0,MN0502,92.0,92.0,92.0,0.0,8.7,0.0,23.6
1080352.0,5/9/2024,Accident,Worker Fell,0,1,Manhattan,10018.0,40.757406,-74.000787,104.0,3.0,1007080065.0,9903.0,MN0401,24.0,24.0,24.0,0.0,17.5,0.0,16.6
1080074.0,1/11/2024,Accident,Other Construction Related,0,1,Manhattan,10003.0,40.727337,-73.992073,102.0,2.0,1005310037.0,5502.0,MN0202,5.0,5.0,5.0,0.0,4.5,0.0,22.9
2130777.0,5/6/2025,Accident,Worker Fell,0,1,Bronx,10452.0,40.845745,-73.917105,205.0,14.0,2028650134.0,217.0,BX0501,9.0,9.0,9.0,1.0,15.9,21.3,15.1
4624423.0,8/15/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.74817,-73.938805,402.0,26.0,4002650013.0,1902.0,QN0201,34.0,34.0,34.0,0.0,24.6,0.0,11.6
4027375.0,1/2/2026,Accident,Mechanical Construction Equipment,0,1,Queens,11377.0,40.749905,-73.903311,402.0,26.0,4011980007.0,259.0,QN0203,2.0,2.0,2.0,0.0,-4.4,0.3,13.9
1088966.0,11/15/2025,Accident,Worker Fell,0,1,Manhattan,10006.0,40.708677,-74.014197,101.0,1.0,1000530012.0,13.0,MN0101,4.0,4.0,4.0,0.0,5.8,0.8,13.0
3429225.0,1/16/2024,Incident,Excavation/Soil Work,0,0,Brooklyn,11215.0,40.67921,-73.987691,306.0,39.0,3004390001.0,11901.0,BK0601,1.0,1.0,1.0,0.0,-2.4,10.0,24.8
1000007.0,6/14/2024,Accident,Other Construction Related,0,1,Manhattan,10004.0,40.703026,-74.011202,101.0,1.0,1000050010.0,9.0,MN0101,120.0,120.0,120.0,0.0,23.2,18.9,15.5
4214498.0,1/25/2024,Accident,Other Construction Related,0,1,Queens,11435.0,40.697908,-73.807191,412.0,27.0,4100260034.0,208.0,QN1201,7.0,7.0,7.0,1.0,10.3,7.2,24.9
1091817.0,4/8/2025,Accident,Worker Fell,0,1,Manhattan,10022.0,40.761118,-73.969609,105.0,4.0,1013110013.0,11203.0,MN0604,59.0,59.0,59.0,0.0,4.7,0.0,25.6
3429272.0,5/8/2024,Incident,Other Construction Related,0,1,Brooklyn,11222.0,40.731774,-73.9604,301.0,33.0,3025380001.0,565.0,BK0101,8.0,8.0,8.0,1.0,22.6,0.1,27.0
4216249.0,11/13/2024,Incident,Other Construction Related,0,0,Queens,11432.0,40.705911,-73.793707,412.0,27.0,4101560014.0,444.0,QN1201,4.0,4.0,4.0,0.0,5.2,0.0,15.5
2130685.0,11/14/2024,Accident,Other Construction Related,0,1,Bronx,10474.0,40.805223,-73.885975,202.0,17.0,2027770100.0,9302.0,BX0201,2.0,2.0,2.0,0.0,5.1,0.0,10.3
3000146.0,6/6/2024,Accident,Other Construction Related,0,1,Brooklyn,11201.0,40.702309,-73.983698,302.0,33.0,3000550020.0,21.0,BK0202,1.0,1.0,1.0,0.0,22.7,27.8,39.9
